"angle","trial","accuracy","epoch"
"-180",360,0.408333333333333,2
"-20",360,0.669444444444444,2
"-25",360,0.705555555555556,2
"-30",360,0.727777777777778,2
"-35",360,0.727777777777778,2
"-40",360,0.705555555555556,2
"-45",360,0.688888888888889,2
"-5",360,0.575,2
"-50",360,0.697222222222222,2
"-55",360,0.683333333333333,2
"-60",360,0.658333333333333,2
"-65",360,0.644444444444444,2
"-70",360,0.602777777777778,2
"-75",360,0.591666666666667,2
"-80",360,0.547222222222222,2
"-85",360,0.513888888888889,2
"-90",360,0.472222222222222,2
"-95",360,0.458333333333333,2
"0",360,0.533333333333333,2
"10",360,0.508333333333333,2
"100",360,0.441666666666667,2
"105",360,0.438888888888889,2
"110",360,0.441666666666667,2
"115",360,0.430555555555556,2
"120",360,0.430555555555556,2
"125",360,0.430555555555556,2
"130",360,0.422222222222222,2
"135",360,0.408333333333333,2
"140",360,0.397222222222222,2
"145",360,0.405555555555556,2
"15",360,0.536111111111111,2
"150",360,0.408333333333333,2
"155",360,0.430555555555556,2
"160",360,0.447222222222222,2
"165",360,0.452777777777778,2
"170",360,0.430555555555556,2
"175",360,0.419444444444444,2
"180",360,0.408333333333333,2
"20",360,0.552777777777778,2
"25",360,0.6,2
"30",360,0.605555555555556,2
"35",360,0.602777777777778,2
"40",360,0.586111111111111,2
"45",360,0.561111111111111,2
"5",360,0.519444444444444,2
"50",360,0.544444444444444,2
"55",360,0.533333333333333,2
"60",360,0.533333333333333,2
"65",360,0.519444444444444,2
"70",360,0.502777777777778,2
"75",360,0.486111111111111,2
"80",360,0.466666666666667,2
"85",360,0.461111111111111,2
"90",360,0.477777777777778,2
"95",360,0.461111111111111,2
"-10",360,0.761111111111111,3
"-100",360,0.438888888888889,3
"-105",360,0.433333333333333,3
"-110",360,0.422222222222222,3
"-115",360,0.413888888888889,3
"-120",360,0.408333333333333,3
"-125",360,0.402777777777778,3
"-130",360,0.4,3
"-135",360,0.4,3
"-140",360,0.4,3
"-145",360,0.405555555555556,3
"-15",360,0.808333333333333,3
"-150",360,0.402777777777778,3
"-155",360,0.425,3
"-160",360,0.422222222222222,3
"-165",360,0.391666666666667,3
"-170",360,0.402777777777778,3
"-175",360,0.397222222222222,3
"-180",360,0.405555555555556,3
"-20",360,0.880555555555556,3
"-25",360,0.888888888888889,3
"-30",360,0.911111111111111,3
"-35",360,0.908333333333333,3
"-40",360,0.897222222222222,3
"-45",360,0.869444444444444,3
"-5",360,0.716666666666667,3
"-50",360,0.847222222222222,3
"-55",360,0.788888888888889,3
"-60",360,0.741666666666667,3
"-65",360,0.683333333333333,3
"-70",360,0.605555555555556,3
"-75",360,0.558333333333333,3
"-80",360,0.497222222222222,3
"-85",360,0.488888888888889,3
"-90",360,0.463888888888889,3
"-95",360,0.447222222222222,3
"0",360,0.686111111111111,3
"10",360,0.675,3
"100",360,0.469444444444444,3
"105",360,0.458333333333333,3
"110",360,0.466666666666667,3
"115",360,0.461111111111111,3
"120",360,0.436111111111111,3
"125",360,0.425,3
"130",360,0.419444444444444,3
"135",360,0.411111111111111,3
"140",360,0.4,3
"145",360,0.397222222222222,3
"15",360,0.705555555555556,3
"150",360,0.416666666666667,3
"155",360,0.427777777777778,3
"160",360,0.45,3
"165",360,0.433333333333333,3
"170",360,0.422222222222222,3
"175",360,0.397222222222222,3
"180",360,0.405555555555556,3
"20",360,0.738888888888889,3
"25",360,0.788888888888889,3
"30",360,0.833333333333333,3
"35",360,0.802777777777778,3
"40",360,0.777777777777778,3
"45",360,0.758333333333333,3
"5",360,0.663888888888889,3
"50",360,0.736111111111111,3
"55",360,0.702777777777778,3
"60",360,0.619444444444444,3
"65",360,0.608333333333333,3
"70",360,0.558333333333333,3
"75",360,0.516666666666667,3
"80",360,0.502777777777778,3
"85",360,0.483333333333333,3
"90",360,0.483333333333333,3
"95",360,0.480555555555556,3
"-10",360,0.819444444444444,4
"-100",360,0.433333333333333,4
"-105",360,0.427777777777778,4
"-110",360,0.416666666666667,4
"-115",360,0.411111111111111,4
"-120",360,0.405555555555556,4
"-125",360,0.411111111111111,4
"-130",360,0.408333333333333,4
"-135",360,0.411111111111111,4
"-140",360,0.413888888888889,4
"-145",360,0.413888888888889,4
"-15",360,0.863888888888889,4
"-150",360,0.411111111111111,4
"-155",360,0.425,4
"-160",360,0.413888888888889,4
"-165",360,0.4,4
"-170",360,0.388888888888889,4
"-175",360,0.4,4
"-180",360,0.413888888888889,4
"-20",360,0.916666666666667,4
"-25",360,0.947222222222222,4
"-30",360,0.961111111111111,4
"-35",360,0.941666666666667,4
"-40",360,0.933333333333333,4
"-45",360,0.908333333333333,4
"-5",360,0.775,4
"-50",360,0.888888888888889,4
"-55",360,0.866666666666667,4
"-60",360,0.816666666666667,4
"-65",360,0.741666666666667,4
"-70",360,0.65,4
"-75",360,0.586111111111111,4
"-80",360,0.533333333333333,4
"-85",360,0.508333333333333,4
"-90",360,0.458333333333333,4
"-95",360,0.444444444444444,4
"0",360,0.727777777777778,4
"10",360,0.730555555555556,4
"100",360,0.480555555555556,4
"105",360,0.475,4
"110",360,0.444444444444444,4
"115",360,0.436111111111111,4
"120",360,0.427777777777778,4
"125",360,0.397222222222222,4
"130",360,0.4,4
"135",360,0.4,4
"140",360,0.391666666666667,4
"145",360,0.386111111111111,4
"15",360,0.755555555555556,4
"150",360,0.380555555555556,4
"155",360,0.413888888888889,4
"160",360,0.438888888888889,4
"165",360,0.452777777777778,4
"170",360,0.430555555555556,4
"175",360,0.419444444444444,4
"180",360,0.413888888888889,4
"20",360,0.822222222222222,4
"25",360,0.869444444444444,4
"30",360,0.908333333333333,4
"35",360,0.888888888888889,4
"40",360,0.852777777777778,4
"45",360,0.833333333333333,4
"5",360,0.719444444444444,4
"50",360,0.786111111111111,4
"55",360,0.708333333333333,4
"60",360,0.672222222222222,4
"65",360,0.608333333333333,4
"70",360,0.566666666666667,4
"75",360,0.525,4
"80",360,0.502777777777778,4
"85",360,0.480555555555556,4
"90",360,0.480555555555556,4
"95",360,0.486111111111111,4
"-10",360,0.830555555555556,5
"-100",360,0.413888888888889,5
"-105",360,0.413888888888889,5
"-110",360,0.408333333333333,5
"-115",360,0.408333333333333,5
"-120",360,0.397222222222222,5
"-125",360,0.397222222222222,5
"-130",360,0.388888888888889,5
"-135",360,0.386111111111111,5
"-140",360,0.380555555555556,5
"-145",360,0.377777777777778,5
"-15",360,0.891666666666667,5
"-150",360,0.377777777777778,5
"-155",360,0.388888888888889,5
"-160",360,0.394444444444444,5
"-165",360,0.4,5
"-170",360,0.388888888888889,5
"-175",360,0.361111111111111,5
"-180",360,0.372222222222222,5
"-20",360,0.925,5
"-25",360,0.961111111111111,5
"-30",360,0.980555555555556,5
"-35",360,0.977777777777778,5
"-40",360,0.977777777777778,5
"-45",360,0.952777777777778,5
"-5",360,0.786111111111111,5
"-50",360,0.936111111111111,5
"-55",360,0.911111111111111,5
"-60",360,0.830555555555556,5
"-65",360,0.758333333333333,5
"-70",360,0.680555555555556,5
"-75",360,0.616666666666667,5
"-80",360,0.561111111111111,5
"-85",360,0.527777777777778,5
"-90",360,0.469444444444444,5
"-95",360,0.444444444444444,5
"0",360,0.741666666666667,5
"10",360,0.75,5
"100",360,0.441666666666667,5
"105",360,0.441666666666667,5
"110",360,0.427777777777778,5
"115",360,0.419444444444444,5
"120",360,0.4,5
"125",360,0.375,5
"130",360,0.35,5
"135",360,0.330555555555556,5
"140",360,0.336111111111111,5
"145",360,0.369444444444444,5
"15",360,0.794444444444444,5
"150",360,0.388888888888889,5
"155",360,0.419444444444444,5
"160",360,0.425,5
"165",360,0.441666666666667,5
"170",360,0.436111111111111,5
"175",360,0.405555555555556,5
"180",360,0.372222222222222,5
"20",360,0.866666666666667,5
"25",360,0.930555555555556,5
"30",360,0.963888888888889,5
"35",360,0.947222222222222,5
"40",360,0.930555555555556,5
"45",360,0.891666666666667,5
"5",360,0.722222222222222,5
"50",360,0.838888888888889,5
"55",360,0.761111111111111,5
"60",360,0.708333333333333,5
"65",360,0.661111111111111,5
"70",360,0.572222222222222,5
"75",360,0.536111111111111,5
"80",360,0.502777777777778,5
"85",360,0.486111111111111,5
"90",360,0.486111111111111,5
"95",360,0.477777777777778,5
"-10",360,0.875,6
"-100",360,0.413888888888889,6
"-105",360,0.4,6
"-110",360,0.391666666666667,6
"-115",360,0.383333333333333,6
"-120",360,0.375,6
"-125",360,0.375,6
"-130",360,0.369444444444444,6
"-135",360,0.372222222222222,6
"-140",360,0.358333333333333,6
"-145",360,0.347222222222222,6
"-15",360,0.919444444444444,6
"-150",360,0.380555555555556,6
"-155",360,0.383333333333333,6
"-160",360,0.394444444444444,6
"-165",360,0.383333333333333,6
"-170",360,0.366666666666667,6
"-175",360,0.361111111111111,6
"-180",360,0.369444444444444,6
"-20",360,0.966666666666667,6
"-25",360,0.983333333333333,6
"-30",360,0.986111111111111,6
"-35",360,0.980555555555556,6
"-40",360,0.966666666666667,6
"-45",360,0.944444444444444,6
"-5",360,0.833333333333333,6
"-50",360,0.925,6
"-55",360,0.875,6
"-60",360,0.833333333333333,6
"-65",360,0.752777777777778,6
"-70",360,0.7,6
"-75",360,0.638888888888889,6
"-80",360,0.577777777777778,6
"-85",360,0.519444444444444,6
"-90",360,0.466666666666667,6
"-95",360,0.433333333333333,6
"0",360,0.777777777777778,6
"10",360,0.791666666666667,6
"100",360,0.433333333333333,6
"105",360,0.422222222222222,6
"110",360,0.422222222222222,6
"115",360,0.425,6
"120",360,0.386111111111111,6
"125",360,0.358333333333333,6
"130",360,0.341666666666667,6
"135",360,0.344444444444444,6
"140",360,0.355555555555556,6
"145",360,0.366666666666667,6
"15",360,0.827777777777778,6
"150",360,0.408333333333333,6
"155",360,0.419444444444444,6
"160",360,0.463888888888889,6
"165",360,0.452777777777778,6
"170",360,0.430555555555556,6
"175",360,0.383333333333333,6
"180",360,0.369444444444444,6
"20",360,0.888888888888889,6
"25",360,0.938888888888889,6
"30",360,0.961111111111111,6
"35",360,0.947222222222222,6
"40",360,0.922222222222222,6
"45",360,0.894444444444444,6
"5",360,0.780555555555556,6
"50",360,0.858333333333333,6
"55",360,0.791666666666667,6
"60",360,0.738888888888889,6
"65",360,0.688888888888889,6
"70",360,0.619444444444444,6
"75",360,0.558333333333333,6
"80",360,0.527777777777778,6
"85",360,0.491666666666667,6
"90",360,0.475,6
"95",360,0.463888888888889,6
